"event_id","entry_no","shop_id","mbr_id","entry_dtm","entry_rslt_cd","entry_rslt_dtm"
EV-190523,6,S050,M0883,"2019-05-23 08:28:00",SUCC,"2019-05-23 08:30:00"
EV-190523,7,S050,M0080,"2019-05-23 08:30:00",SUCC,"2019-05-23 08:30:00"
EV-190523,8,S050,M0081,"2019-05-23 08:32:00",SUCC,"2019-05-23 08:30:00"
EV-190523,9,S050,M1000,"2019-05-23 08:54:00",SUCC,"2019-05-23 08:30:00"
EV-190524,1,S050,M0180,"2019-05-24 09:06:00",SUCC,"2019-05-24 09:30:00"
EV-190524,2,S050,M0181,"2019-05-24 09:10:00",SUCC,"2019-05-24 09:30:00"
EV-190524,3,S050,M0094,"2019-05-24 09:14:00",SUCC,"2019-05-24 09:30:00"
EV-190524,4,S050,M0995,"2019-05-24 09:18:00",SUCC,"2019-05-24 09:30:00"
EV-190524,5,S050,M0095,"2019-05-24 09:22:00",SUCC,"2019-05-24 09:30:00"
EV-190524,6,S050,M0278,"2019-05-24 09:26:00",SUCC,"2019-05-24 09:30:00"
EV-190524,7,S050,M0279,"2019-05-24 09:30:00",SUCC,"2019-05-24 09:30:00"
EV-190524,8,S050,M0972,"2019-05-24 09:30:00",SUCC,"2019-05-24 09:30:00"
EV-190524,9,S050,M0885,"2019-05-24 09:33:00",SUCC,"2019-05-24 09:30:00"
EV-190524,10,S050,M0110,"2019-05-24 09:34:00",SUCC,"2019-05-24 09:30:00"
EV-190524,11,S050,M0981,"2019-05-24 09:36:00",SUCC,"2019-05-24 09:30:00"
EV-190524,12,S050,M0111,"2019-05-24 09:38:00",SUCC,"2019-05-24 09:30:00"
EV-190524,13,S050,M0899,"2019-05-24 09:39:00",SUCC,"2019-05-24 09:30:00"
EV-190524,14,S050,M0166,"2019-05-24 09:50:00",SUCC,"2019-05-24 09:30:00"
EV-190524,15,S050,M0167,"2019-05-24 09:54:00",SUCC,"2019-05-24 09:30:00"
EV-190524,16,S050,M0124,"2019-05-24 09:58:00",SUCC,"2019-05-24 09:30:00"
EV-190524,17,S050,M0125,"2019-05-24 10:02:00",SUCC,"2019-05-24 10:30:00"
EV-190524,18,S050,M0264,"2019-05-24 10:10:00",SUCC,"2019-05-24 10:30:00"
EV-190524,19,S050,M0265,"2019-05-24 10:14:00",SUCC,"2019-05-24 10:30:00"
EV-190525,1,S050,M0179,"2019-05-25 08:00:00",SUCC,"2019-05-25 08:30:00"
EV-190525,2,S050,M0276,"2019-05-25 08:02:00",SUCC,"2019-05-25 08:30:00"
EV-190525,3,S050,M0997,"2019-05-25 08:04:00",SUCC,"2019-05-25 08:30:00"
EV-190525,4,S050,M0277,"2019-05-25 08:06:00",SUCC,"2019-05-25 08:30:00"
EV-190525,5,S050,M0108,"2019-05-25 08:08:00",SUCC,"2019-05-25 08:30:00"
EV-190525,6,S050,M0109,"2019-05-25 08:10:00",SUCC,"2019-05-25 08:30:00"
EV-190525,7,S050,M0292,"2019-05-25 08:12:00",SUCC,"2019-05-25 08:30:00"
EV-190525,8,S050,M0293,"2019-05-25 08:14:00",SUCC,"2019-05-25 08:30:00"
EV-190525,9,S050,M0208,"2019-05-25 08:16:00",SUCC,"2019-05-25 08:30:00"
EV-190525,10,S050,M0209,"2019-05-25 08:18:00",SUCC,"2019-05-25 08:30:00"
EV-190525,11,S050,M0164,"2019-05-25 08:20:00",SUCC,"2019-05-25 08:30:00"
EV-190525,12,S050,M0165,"2019-05-25 08:22:00",SUCC,"2019-05-25 08:30:00"
EV-190525,13,S050,M0887,"2019-05-25 08:24:00",SUCC,"2019-05-25 08:30:00"
EV-190525,14,S050,M0122,"2019-05-25 08:26:00",SUCC,"2019-05-25 08:30:00"
EV-190525,15,S050,M0123,"2019-05-25 08:28:00",SUCC,"2019-05-25 08:30:00"
EV-190525,16,S050,M0262,"2019-05-25 08:30:00",SUCC,"2019-05-25 08:30:00"
EV-190525,17,S050,M0983,"2019-05-25 08:32:00",SUCC,"2019-05-25 08:30:00"
EV-190525,18,S050,M0263,"2019-05-25 08:34:00",SUCC,"2019-05-25 08:30:00"
EV-190525,19,S050,M0222,"2019-05-25 08:36:00",SUCC,"2019-05-25 08:30:00"
EV-190525,20,S050,M0223,"2019-05-25 08:38:00",SUCC,"2019-05-25 08:30:00"
EV-190525,21,S050,M0178,"2019-05-25 08:40:00",SUCC,"2019-05-25 08:30:00"
EV-190526,1,S050,M0957,"2019-05-26 08:26:00",SUCC,"2019-05-26 08:30:00"
EV-190526,2,S050,M0967,"2019-05-26 08:28:00",SUCC,"2019-05-26 08:30:00"
EV-190526,3,S050,M0070,"2019-05-26 08:30:00",SUCC,"2019-05-26 08:30:00"
EV-190526,4,S050,M0890,"2019-05-26 08:32:00",SUCC,"2019-05-26 08:30:00"
EV-190526,5,S050,M0891,"2019-05-26 08:34:00",SUCC,"2019-05-26 08:30:00"
EV-190526,6,S050,M0084,"2019-05-26 08:36:00",SUCC,"2019-05-26 08:30:00"
EV-190526,7,S050,M0999,"2019-05-26 08:36:00",SUCC,"2019-05-26 08:30:00"
EV-190526,8,S050,M0985,"2019-05-26 08:38:00",SUCC,"2019-05-26 08:30:00"
EV-190526,9,S050,M0194,"2019-05-26 08:42:00",SUCC,"2019-05-26 08:30:00"
EV-190526,10,S050,M0195,"2019-05-26 08:45:00",SUCC,"2019-05-26 08:30:00"
EV-190526,11,S050,M0290,"2019-05-26 08:48:00",SUCC,"2019-05-26 08:30:00"
EV-190526,12,S050,M0291,"2019-05-26 08:51:00",SUCC,"2019-05-26 08:30:00"
EV-190526,13,S050,M0206,"2019-05-26 09:00:00",SUCC,"2019-05-26 09:30:00"
EV-190526,14,S050,M0207,"2019-05-26 09:03:00",SUCC,"2019-05-26 09:30:00"
EV-190526,15,S050,M0220,"2019-05-26 09:18:00",SUCC,"2019-05-26 09:30:00"
EV-190526,16,S050,M0221,"2019-05-26 09:21:00",SUCC,"2019-05-26 09:30:00"
EV-190527,1,S050,M0098,"2019-05-27 08:39:00",SUCC,"2019-05-27 08:30:00"
EV-190527,2,S050,M0056,"2019-05-27 08:42:00",SUCC,"2019-05-27 08:30:00"
EV-190527,3,S050,M0228,"2019-05-27 08:42:00",SUCC,"2019-05-27 08:30:00"
EV-190527,4,S050,M0960,"2019-05-27 08:45:00",SUCC,"2019-05-27 08:30:00"
EV-190527,5,S050,M0961,"2019-05-27 08:48:00",SUCC,"2019-05-27 08:30:00"
EV-190527,6,S050,M0969,"2019-05-27 08:51:00",SUCC,"2019-05-27 08:30:00"
EV-190527,7,S050,M0192,"2019-05-27 08:54:00",SUCC,"2019-05-27 08:30:00"
EV-190527,8,S050,M0988,"2019-05-27 08:54:00",SUCC,"2019-05-27 08:30:00"
EV-190527,9,S050,M0989,"2019-05-27 08:57:00",SUCC,"2019-05-27 08:30:00"
EV-190527,10,S050,M0193,"2019-05-27 08:58:00",SUCC,"2019-05-27 08:30:00"
EV-190528,1,S050,M0266,"2019-05-28 08:00:00",SUCC,"2019-05-28 08:30:00"
EV-190529,1,S050,M0294,"2019-05-29 08:09:00",SUCC,"2019-05-29 08:30:00"
EV-190529,2,S050,M0974,"2019-05-29 08:12:00",SUCC,"2019-05-29 08:30:00"
EV-190529,3,S050,M0975,"2019-05-29 08:15:00",SUCC,"2019-05-29 08:30:00"
EV-190529,4,S050,M0210,"2019-05-29 08:18:00",SUCC,"2019-05-29 08:30:00"
EV-190529,5,S050,M0224,"2019-05-29 08:21:00",SUCC,"2019-05-29 08:30:00"
EV-190530,1,S050,M0060,"2019-05-30 08:24:00",SUCC,"2019-05-30 08:30:00"
EV-190530,2,S050,M0074,"2019-05-30 08:27:00",SUCC,"2019-05-30 08:30:00"
EV-190530,3,S050,M0230,"2019-05-30 08:42:00",SUCC,"2019-05-30 08:30:00"
EV-190530,4,S050,M0196,"2019-05-30 08:50:00",SUCC,"2019-05-30 08:30:00"
EV-190530,5,S050,M0130,"2019-05-30 08:58:00",SUCC,"2019-05-30 08:30:00"
EV-190531,1,S050,M0133,"2019-05-31 08:00:00",SUCC,"2019-05-31 08:30:00"
EV-190531,2,S050,M0088,"2019-05-31 08:02:00",SUCC,"2019-05-31 08:30:00"
EV-190531,3,S050,M0058,"2019-05-31 11:10:00",SUCC,"2019-05-31 11:30:00"
EV-190531,4,S050,M0880,"2019-05-31 11:15:00",SUCC,"2019-05-31 11:30:00"
EV-190531,5,S050,M0881,"2019-05-31 11:20:00",SUCC,"2019-05-31 11:30:00"
EV-190531,6,S050,M0894,"2019-05-31 11:25:00",SUCC,"2019-05-31 11:30:00"
EV-190531,7,S050,M0895,"2019-05-31 11:30:00",SUCC,"2019-05-31 11:30:00"
EV-190601,1,S050,M0537,"2019-06-01 08:00:00",SUCC,"2019-06-01 08:30:00"
EV-190601,2,S050,M0493,"2019-06-01 08:02:00",SUCC,"2019-06-01 08:30:00"
EV-190601,3,S050,M0959,"2019-06-01 08:28:00",SUCC,"2019-06-01 08:30:00"
EV-190601,4,S050,M0982,"2019-06-01 08:30:00",SUCC,"2019-06-01 08:30:00"
EV-190601,5,S050,M0987,"2019-06-01 08:32:00",SUCC,"2019-06-01 08:30:00"
EV-190601,6,S050,M0996,"2019-06-01 08:51:00",SUCC,"2019-06-01 08:30:00"
EV-190601,7,S050,M0187,"2019-06-01 08:54:00",SUCC,"2019-06-01 08:30:00"
EV-190601,8,S050,M0234,"2019-06-01 08:57:00",SUCC,"2019-06-01 08:30:00"
EV-190601,9,S050,M0288,"2019-06-01 09:03:00",SUCC,"2019-06-01 09:30:00"
EV-190601,10,S050,M0289,"2019-06-01 09:06:00",SUCC,"2019-06-01 09:30:00"
EV-190601,11,S050,M0204,"2019-06-01 09:09:00",SUCC,"2019-06-01 09:30:00"
EV-190601,12,S050,M0205,"2019-06-01 09:12:00",SUCC,"2019-06-01 09:30:00"
EV-190601,13,S050,M0218,"2019-06-01 09:18:00",SUCC,"2019-06-01 09:30:00"
EV-190601,14,S050,M0219,"2019-06-01 09:21:00",SUCC,"2019-06-01 09:30:00"
EV-190611,1,S050,M0970,"2019-06-11 08:30:00",SUCC,"2019-06-11 08:30:00"
EV-190611,2,S050,M0888,"2019-06-11 08:33:00",SUCC,"2019-06-11 08:30:00"
EV-190611,3,S050,M0190,"2019-06-11 08:54:00",SUCC,"2019-06-11 08:30:00"
EV-190611,4,S050,M0191,"2019-06-11 08:58:00",SUCC,"2019-06-11 08:30:00"
EV-190612,1,S050,M0958,"2019-06-12 08:00:00",SUCC,"2019-06-12 08:30:00"
EV-190612,2,S050,M0968,"2019-06-12 08:02:00",SUCC,"2019-06-12 08:30:00"
EV-190612,3,S050,M0068,"2019-06-12 08:04:00",SUCC,"2019-06-12 08:30:00"
EV-190612,4,S050,M0069,"2019-06-12 08:06:00",SUCC,"2019-06-12 08:30:00"
EV-190612,5,S050,M0973,"2019-06-12 08:08:00",SUCC,"2019-06-12 08:30:00"
EV-190612,6,S050,M0082,"2019-06-12 08:10:00",SUCC,"2019-06-12 08:30:00"
EV-190612,7,S050,M0083,"2019-06-12 08:12:00",SUCC,"2019-06-12 08:30:00"
EV-190612,8,S050,M0986,"2019-06-12 08:14:00",SUCC,"2019-06-12 08:30:00"
EV-190613,1,S050,M0897,"2019-06-13 08:00:00",SUCC,"2019-06-13 08:30:00"
EV-190613,2,S050,M0096,"2019-06-13 08:20:00",SUCC,"2019-06-13 08:30:00"
EV-190613,3,S050,M0097,"2019-06-13 08:22:00",SUCC,"2019-06-13 08:30:00"
EV-190613,4,S050,M0066,"2019-06-13 08:24:00",SUCC,"2019-06-13 08:30:00"
EV-190613,5,S050,M0067,"2019-06-13 08:26:00",SUCC,"2019-06-13 08:30:00"
EV-190613,6,S050,M0883,"2019-06-13 08:28:00",SUCC,"2019-06-13 08:30:00"
EV-190613,7,S050,M0080,"2019-06-13 08:30:00",SUCC,"2019-06-13 08:30:00"
EV-190613,8,S050,M0081,"2019-06-13 08:32:00",SUCC,"2019-06-13 08:30:00"
EV-190613,9,S050,M1000,"2019-06-13 08:54:00",SUCC,"2019-06-13 08:30:00"
EV-190614,1,S050,M0180,"2019-06-14 09:06:00",SUCC,"2019-06-14 09:30:00"
EV-190614,2,S050,M0181,"2019-06-14 09:10:00",SUCC,"2019-06-14 09:30:00"
EV-190614,3,S050,M0094,"2019-06-14 09:14:00",SUCC,"2019-06-14 09:30:00"
EV-190614,4,S050,M0995,"2019-06-14 09:18:00",SUCC,"2019-06-14 09:30:00"
EV-190614,5,S050,M0095,"2019-06-14 09:22:00",SUCC,"2019-06-14 09:30:00"
EV-190614,6,S050,M0278,"2019-06-14 09:26:00",SUCC,"2019-06-14 09:30:00"
EV-190614,7,S050,M0279,"2019-06-14 09:30:00",SUCC,"2019-06-14 09:30:00"
EV-190614,8,S050,M0972,"2019-06-14 09:30:00",SUCC,"2019-06-14 09:30:00"
EV-190614,9,S050,M0885,"2019-06-14 09:33:00",SUCC,"2019-06-14 09:30:00"
EV-190614,10,S050,M0110,"2019-06-14 09:34:00",SUCC,"2019-06-14 09:30:00"
EV-190614,11,S050,M0981,"2019-06-14 09:36:00",SUCC,"2019-06-14 09:30:00"
EV-190614,12,S050,M0111,"2019-06-14 09:38:00",SUCC,"2019-06-14 09:30:00"
EV-190614,13,S050,M0899,"2019-06-14 09:39:00",SUCC,"2019-06-14 09:30:00"
EV-190614,14,S050,M0166,"2019-06-14 09:50:00",SUCC,"2019-06-14 09:30:00"
EV-190614,15,S050,M0167,"2019-06-14 09:54:00",SUCC,"2019-06-14 09:30:00"
EV-190614,16,S050,M0124,"2019-06-14 09:58:00",SUCC,"2019-06-14 09:30:00"
EV-190614,17,S050,M0125,"2019-06-14 10:02:00",SUCC,"2019-06-14 10:30:00"
EV-190614,18,S050,M0264,"2019-06-14 10:10:00",SUCC,"2019-06-14 10:30:00"
EV-190614,19,S050,M0265,"2019-06-14 10:14:00",SUCC,"2019-06-14 10:30:00"
EV-190615,1,S050,M0179,"2019-06-15 08:00:00",SUCC,"2019-06-15 08:30:00"
EV-190615,2,S050,M0276,"2019-06-15 08:02:00",SUCC,"2019-06-15 08:30:00"
EV-190615,3,S050,M0997,"2019-06-15 08:04:00",SUCC,"2019-06-15 08:30:00"
EV-190615,4,S050,M0277,"2019-06-15 08:06:00",SUCC,"2019-06-15 08:30:00"
EV-190615,5,S050,M0108,"2019-06-15 08:08:00",SUCC,"2019-06-15 08:30:00"
EV-190615,6,S050,M0109,"2019-06-15 08:10:00",SUCC,"2019-06-15 08:30:00"
EV-190615,7,S050,M0292,"2019-06-15 08:12:00",SUCC,"2019-06-15 08:30:00"
EV-190615,8,S050,M0293,"2019-06-15 08:14:00",SUCC,"2019-06-15 08:30:00"
EV-190615,9,S050,M0208,"2019-06-15 08:16:00",SUCC,"2019-06-15 08:30:00"
EV-190615,10,S050,M0209,"2019-06-15 08:18:00",SUCC,"2019-06-15 08:30:00"
EV-190615,11,S050,M0164,"2019-06-15 08:20:00",SUCC,"2019-06-15 08:30:00"
EV-190615,12,S050,M0165,"2019-06-15 08:22:00",SUCC,"2019-06-15 08:30:00"
EV-190615,13,S050,M0887,"2019-06-15 08:24:00",SUCC,"2019-06-15 08:30:00"
EV-190615,14,S050,M0122,"2019-06-15 08:26:00",SUCC,"2019-06-15 08:30:00"
EV-190615,15,S050,M0123,"2019-06-15 08:28:00",SUCC,"2019-06-15 08:30:00"
EV-190615,16,S050,M0262,"2019-06-15 08:30:00",SUCC,"2019-06-15 08:30:00"
EV-190615,17,S050,M0983,"2019-06-15 08:32:00",SUCC,"2019-06-15 08:30:00"
EV-190615,18,S050,M0263,"2019-06-15 08:34:00",SUCC,"2019-06-15 08:30:00"
EV-190615,19,S050,M0222,"2019-06-15 08:36:00",SUCC,"2019-06-15 08:30:00"
EV-190615,20,S050,M0223,"2019-06-15 08:38:00",SUCC,"2019-06-15 08:30:00"
EV-190615,21,S050,M0178,"2019-06-15 08:40:00",SUCC,"2019-06-15 08:30:00"
EV-190616,1,S050,M0957,"2019-06-16 08:26:00",SUCC,"2019-06-16 08:30:00"
EV-190616,2,S050,M0967,"2019-06-16 08:28:00",SUCC,"2019-06-16 08:30:00"
EV-190616,3,S050,M0070,"2019-06-16 08:30:00",SUCC,"2019-06-16 08:30:00"
EV-190616,4,S050,M0890,"2019-06-16 08:32:00",SUCC,"2019-06-16 08:30:00"
EV-190616,5,S050,M0891,"2019-06-16 08:34:00",SUCC,"2019-06-16 08:30:00"
EV-190616,6,S050,M0084,"2019-06-16 08:36:00",SUCC,"2019-06-16 08:30:00"
EV-190616,7,S050,M0999,"2019-06-16 08:36:00",SUCC,"2019-06-16 08:30:00"
EV-190616,8,S050,M0985,"2019-06-16 08:38:00",SUCC,"2019-06-16 08:30:00"
EV-190616,9,S050,M0194,"2019-06-16 08:42:00",SUCC,"2019-06-16 08:30:00"
EV-190616,10,S050,M0195,"2019-06-16 08:45:00",SUCC,"2019-06-16 08:30:00"
EV-190616,11,S050,M0290,"2019-06-16 08:48:00",SUCC,"2019-06-16 08:30:00"
EV-190616,12,S050,M0291,"2019-06-16 08:51:00",SUCC,"2019-06-16 08:30:00"
EV-190616,13,S050,M0206,"2019-06-16 09:00:00",SUCC,"2019-06-16 09:30:00"
EV-190616,14,S050,M0207,"2019-06-16 09:03:00",SUCC,"2019-06-16 09:30:00"
EV-190616,15,S050,M0220,"2019-06-16 09:18:00",SUCC,"2019-06-16 09:30:00"
EV-190616,16,S050,M0221,"2019-06-16 09:21:00",SUCC,"2019-06-16 09:30:00"
EV-190617,1,S050,M0098,"2019-06-17 08:39:00",SUCC,"2019-06-17 08:30:00"
EV-190617,2,S050,M0056,"2019-06-17 08:42:00",SUCC,"2019-06-17 08:30:00"
EV-190617,3,S050,M0228,"2019-06-17 08:42:00",SUCC,"2019-06-17 08:30:00"
EV-190617,4,S050,M0960,"2019-06-17 08:45:00",SUCC,"2019-06-17 08:30:00"
EV-190617,5,S050,M0961,"2019-06-17 08:48:00",SUCC,"2019-06-17 08:30:00"
EV-190617,6,S050,M0969,"2019-06-17 08:51:00",SUCC,"2019-06-17 08:30:00"
EV-190617,7,S050,M0192,"2019-06-17 08:54:00",SUCC,"2019-06-17 08:30:00"
EV-190617,8,S050,M0988,"2019-06-17 08:54:00",SUCC,"2019-06-17 08:30:00"
EV-190617,9,S050,M0989,"2019-06-17 08:57:00",SUCC,"2019-06-17 08:30:00"
EV-190617,10,S050,M0193,"2019-06-17 08:58:00",SUCC,"2019-06-17 08:30:00"
EV-190618,1,S050,M0266,"2019-06-18 08:00:00",SUCC,"2019-06-18 08:30:00"
EV-190619,1,S050,M0294,"2019-06-19 08:09:00",SUCC,"2019-06-19 08:30:00"
EV-190619,2,S050,M0974,"2019-06-19 08:12:00",SUCC,"2019-06-19 08:30:00"
EV-190619,3,S050,M0975,"2019-06-19 08:15:00",SUCC,"2019-06-19 08:30:00"
EV-190619,4,S050,M0210,"2019-06-19 08:18:00",SUCC,"2019-06-19 08:30:00"
EV-190619,5,S050,M0224,"2019-06-19 08:21:00",SUCC,"2019-06-19 08:30:00"
EV-190620,1,S050,M0060,"2019-06-20 08:24:00",SUCC,"2019-06-20 08:30:00"
EV-190620,2,S050,M0074,"2019-06-20 08:27:00",SUCC,"2019-06-20 08:30:00"
EV-190620,3,S050,M0230,"2019-06-20 08:42:00",SUCC,"2019-06-20 08:30:00"
EV-190620,4,S050,M0196,"2019-06-20 08:50:00",SUCC,"2019-06-20 08:30:00"
EV-190620,5,S050,M0130,"2019-06-20 08:58:00",SUCC,"2019-06-20 08:30:00"
EV-190621,1,S050,M0133,"2019-06-21 08:00:00",SUCC,"2019-06-21 08:30:00"
EV-190621,2,S050,M0088,"2019-06-21 08:02:00",SUCC,"2019-06-21 08:30:00"
EV-190621,3,S050,M0058,"2019-06-21 11:10:00",SUCC,"2019-06-21 11:30:00"
EV-190621,4,S050,M0880,"2019-06-21 11:15:00",SUCC,"2019-06-21 11:30:00"
EV-190621,5,S050,M0881,"2019-06-21 11:20:00",SUCC,"2019-06-21 11:30:00"
EV-190621,6,S050,M0894,"2019-06-21 11:25:00",SUCC,"2019-06-21 11:30:00"
EV-190621,7,S050,M0895,"2019-06-21 11:30:00",SUCC,"2019-06-21 11:30:00"
EV-190622,1,S050,M0091,"2019-06-22 08:14:00",SUCC,"2019-06-22 08:30:00"
EV-190622,2,S050,M0102,"2019-06-22 08:16:00",SUCC,"2019-06-22 08:30:00"
EV-190622,3,S050,M0964,"2019-06-22 08:18:00",SUCC,"2019-06-22 08:30:00"
EV-190622,4,S050,M0965,"2019-06-22 08:20:00",SUCC,"2019-06-22 08:30:00"
EV-190622,5,S050,M0270,"2019-06-22 08:21:00",SUCC,"2019-06-22 08:30:00"
EV-190622,6,S050,M0892,"2019-06-22 08:22:00",SUCC,"2019-06-22 08:30:00"
EV-190622,7,S050,M0225,"2019-06-22 08:24:00",SUCC,"2019-06-22 08:30:00"
EV-190622,8,S050,M0893,"2019-06-22 08:24:00",SUCC,"2019-06-22 08:30:00"
EV-190622,9,S050,M0086,"2019-06-22 08:26:00",SUCC,"2019-06-22 08:30:00"
EV-190622,10,S050,M0992,"2019-06-22 08:30:00",SUCC,"2019-06-22 08:30:00"
EV-190622,11,S050,M0993,"2019-06-22 08:33:00",SUCC,"2019-06-22 08:30:00"
EV-190622,12,S050,M0158,"2019-06-22 08:45:00",SUCC,"2019-06-22 08:30:00"
EV-190622,13,S050,M0116,"2019-06-22 08:48:00",SUCC,"2019-06-22 08:30:00"
EV-190622,14,S050,M0256,"2019-06-22 08:51:00",SUCC,"2019-06-22 08:30:00"
EV-190622,15,S050,M0172,"2019-06-22 08:57:00",SUCC,"2019-06-22 08:30:00"
EV-190623,1,S050,M0990,"2019-06-23 08:42:00",SUCC,"2019-06-23 08:30:00"
EV-190623,2,S050,M0991,"2019-06-23 08:46:00",SUCC,"2019-06-23 08:30:00"
EV-190623,3,S050,M0227,"2019-06-23 08:50:00",SUCC,"2019-06-23 08:30:00"
EV-190623,4,S050,M0273,"2019-06-23 08:54:00",SUCC,"2019-06-23 08:30:00"
EV-190623,5,S050,M0100,"2019-06-23 08:58:00",SUCC,"2019-06-23 08:30:00"
EV-190623,6,S050,M0284,"2019-06-23 09:02:00",SUCC,"2019-06-23 09:30:00"
EV-190623,7,S050,M0105,"2019-06-23 09:06:00",SUCC,"2019-06-23 09:30:00"
EV-190623,8,S050,M0962,"2019-06-23 09:10:00",SUCC,"2019-06-23 09:30:00"
EV-190623,9,S050,M0062,"2019-06-23 09:14:00",SUCC,"2019-06-23 09:30:00"
EV-190623,10,S050,M0963,"2019-06-23 09:18:00",SUCC,"2019-06-23 09:30:00"
EV-190623,11,S050,M0198,"2019-06-23 09:22:00",SUCC,"2019-06-23 09:30:00"
EV-190623,12,S050,M0200,"2019-06-23 09:26:00",SUCC,"2019-06-23 09:30:00"
EV-190623,13,S050,M0156,"2019-06-23 09:30:00",SUCC,"2019-06-23 09:30:00"
EV-190623,14,S050,M0114,"2019-06-23 09:34:00",SUCC,"2019-06-23 09:30:00"
EV-190623,15,S050,M0076,"2019-06-23 09:36:00",SUCC,"2019-06-23 09:30:00"
EV-190623,16,S050,M0161,"2019-06-23 09:38:00",SUCC,"2019-06-23 09:30:00"
EV-190623,17,S050,M0298,"2019-06-23 09:42:00",SUCC,"2019-06-23 09:30:00"
EV-190623,18,S050,M0119,"2019-06-23 09:46:00",SUCC,"2019-06-23 09:30:00"
EV-190623,19,S050,M0259,"2019-06-23 09:54:00",SUCC,"2019-06-23 09:30:00"
EV-190623,20,S050,M0214,"2019-06-23 09:58:00",SUCC,"2019-06-23 09:30:00"
EV-190623,21,S050,M0170,"2019-06-23 10:02:00",SUCC,"2019-06-23 10:30:00"
EV-190623,22,S050,M0175,"2019-06-23 10:06:00",SUCC,"2019-06-23 10:30:00"
EV-190623,23,S050,M0132,"2019-06-23 10:10:00",SUCC,"2019-06-23 10:30:00"
EV-190623,24,S050,M0268,"2019-06-23 10:14:00",SUCC,"2019-06-23 10:30:00"
EV-190625,1,S050,M0057,"2019-06-25 08:24:00",SUCC,"2019-06-25 08:30:00"
EV-190625,2,S050,M0104,"2019-06-25 08:26:00",SUCC,"2019-06-25 08:30:00"
EV-190625,3,S050,M0071,"2019-06-25 08:28:00",SUCC,"2019-06-25 08:30:00"
EV-190625,4,S050,M0272,"2019-06-25 08:30:00",SUCC,"2019-06-25 08:30:00"
EV-190625,5,S050,M0882,"2019-06-25 08:30:00",SUCC,"2019-06-25 08:30:00"
EV-190625,6,S050,M0976,"2019-06-25 08:32:00",SUCC,"2019-06-25 08:30:00"
EV-190625,7,S050,M0184,"2019-06-25 08:33:00",SUCC,"2019-06-25 08:30:00"
EV-190625,8,S050,M0977,"2019-06-25 08:34:00",SUCC,"2019-06-25 08:30:00"
EV-190625,9,S050,M0232,"2019-06-25 08:36:00",SUCC,"2019-06-25 08:30:00"
EV-190625,10,S050,M0896,"2019-06-25 08:36:00",SUCC,"2019-06-25 08:30:00"
EV-190625,11,S050,M0233,"2019-06-25 08:39:00",SUCC,"2019-06-25 08:30:00"
EV-190625,12,S050,M0189,"2019-06-25 08:42:00",SUCC,"2019-06-25 08:30:00"
EV-190625,13,S050,M0160,"2019-06-25 08:51:00",SUCC,"2019-06-25 08:30:00"
EV-190625,14,S050,M0118,"2019-06-25 09:00:00",SUCC,"2019-06-25 09:30:00"
EV-190625,15,S050,M0258,"2019-06-25 09:09:00",SUCC,"2019-06-25 09:30:00"
EV-190625,16,S050,M0127,"2019-06-25 09:12:00",SUCC,"2019-06-25 09:30:00"
EV-190625,17,S050,M0174,"2019-06-25 09:15:00",SUCC,"2019-06-25 09:30:00"
EV-190626,1,S050,M0099,"2019-06-26 08:39:00",SUCC,"2019-06-26 08:30:00"
EV-190626,2,S050,M0059,"2019-06-26 08:42:00",SUCC,"2019-06-26 08:30:00"
EV-190626,3,S050,M0994,"2019-06-26 08:42:00",SUCC,"2019-06-26 08:30:00"
EV-190626,4,S050,M0966,"2019-06-26 08:45:00",SUCC,"2019-06-26 08:30:00"
EV-190626,5,S050,M0073,"2019-06-26 08:48:00",SUCC,"2019-06-26 08:30:00"
EV-190626,6,S050,M0085,"2019-06-26 08:51:00",SUCC,"2019-06-26 08:30:00"
EV-190626,7,S050,M0286,"2019-06-26 08:54:00",SUCC,"2019-06-26 08:30:00"
EV-190626,8,S050,M0202,"2019-06-26 09:02:00",SUCC,"2019-06-26 09:30:00"
EV-190626,9,S050,M0216,"2019-06-26 09:10:00",SUCC,"2019-06-26 09:30:00"
EV-190626,10,S050,M0129,"2019-06-26 09:14:00",SUCC,"2019-06-26 09:30:00"
EV-190627,1,S050,M0075,"2019-06-27 08:00:00",SUCC,"2019-06-27 08:30:00"
EV-190627,2,S050,M0169,"2019-06-27 08:02:00",SUCC,"2019-06-27 08:30:00"
EV-190627,3,S050,M0131,"2019-06-27 08:04:00",SUCC,"2019-06-27 08:30:00"
EV-190627,4,S050,M0267,"2019-06-27 08:06:00",SUCC,"2019-06-27 08:30:00"
EV-190627,5,S050,M0087,"2019-06-27 08:08:00",SUCC,"2019-06-27 08:30:00"
EV-190628,1,S050,M0101,"2019-06-28 08:18:00",SUCC,"2019-06-28 08:30:00"
EV-190628,2,S050,M0064,"2019-06-28 08:20:00",SUCC,"2019-06-28 08:30:00"
EV-190628,3,S050,M0065,"2019-06-28 08:22:00",SUCC,"2019-06-28 08:30:00"
EV-190628,4,S050,M0078,"2019-06-28 08:24:00",SUCC,"2019-06-28 08:30:00"
EV-190628,5,S050,M0281,"2019-06-28 08:24:00",SUCC,"2019-06-28 08:30:00"
EV-190628,6,S050,M0079,"2019-06-28 08:26:00",SUCC,"2019-06-28 08:30:00"
